item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,initial,do,,-6.472881416840987
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,initial,pp,,-5.752804231643677
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,final,do,,-5.070629153107152
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,final,pp,,-4.387921807501051
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,best,do,,-4.479090362606627
0,1,1,0.1,pp,0.805226895014445,56,2.400275230407715,nina,best,pp,,-4.034270515706804
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,initial,do,,-6.473098526578961
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,initial,pp,,-5.752801797125074
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,final,do,,-5.866781057010997
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,final,pp,,-4.966550016403199
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,best,do,,-5.866781057010997
1,1,1,0.1,pp,0.6025519148508707,70,2.543313980102539,nina,best,pp,,-4.966550016403199
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,initial,do,,-6.470034950429743
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,initial,pp,,-5.750997734069824
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,final,do,,-5.472352907874368
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,final,pp,,-4.847155287530687
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,best,do,,-5.528141848246256
2,1,1,0.1,pp,0.633273153305054,43,2.911734104156494,nina,best,pp,,-4.8301908334096275
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,initial,do,,-6.473098353183631
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,initial,pp,,-5.75266859266493
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,final,do,,-5.164844997001417
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,final,pp,,-4.578049635887146
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,best,do,,-4.326172649499142
3,1,1,0.1,pp,0.8283166138331097,48,2.22292160987854,nina,best,pp,,-3.8204634255833096
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,initial,do,,-6.476472249175563
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,initial,pp,,-5.755887813038296
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,final,do,,-5.301717727834528
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,final,pp,,-4.627576820055643
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,best,do,,-4.654051147807728
4,1,1,0.1,pp,1.3482675186793012,35,3.888288974761963,nina,best,pp,,-4.0189808249473575
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,initial,do,,-6.471766289797697
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,initial,pp,,-5.753141201866997
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,final,do,,-6.499790112177531
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,final,pp,,-4.914258788691627
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,best,do,,-4.963164588176843
5,1,1,0.1,pp,0.8528549416859947,28,2.835754156112671,nina,best,pp,,-4.264568670590719
6,1,1,0.1,pp,0.8048759333292637,19,3.2121775150299072,nina,initial,do,,-6.473533701174187
6,1,1,0.1,pp,0.8048759333292637,19,3.2121775150299072,nina,initial,pp,,-5.752430793974135
6,1,1,0.1,pp,0.8048759333292637,19,3.2121775150299072,nina,final,do,,-7.1666673443534155
6,1,1,0.1,pp,0.8048759333292637,19,3.2121775150299072,nina,final,pp,,-5.222421683205498
