item_id,model_state,do,pp
0,initial,-7.230958461761475,-6.88075590133667
1,initial,-8.383712768554688,-7.567068099975586
2,initial,-7.362851619720459,-6.697818756103516
3,initial,-8.631219863891602,-7.842212200164795
4,initial,-7.588464260101318,-6.572792053222656
5,initial,-8.313714981079102,-7.348755359649658
6,initial,-8.680964469909668,-8.198773384094238
7,initial,-8.409543991088867,-7.282199859619141
8,initial,-7.658754348754883,-6.3015313148498535
9,initial,-7.362851619720459,-6.697818756103516
10,initial,-9.449155807495117,-7.9272027015686035
11,initial,-7.091175556182861,-6.392426490783691
12,initial,-7.8265700340271,-6.594667911529541
13,initial,-9.512872695922852,-7.974229335784912
14,initial,-7.658754348754883,-6.3015313148498535
15,initial,-8.808877944946289,-7.30220365524292
16,initial,-7.5752973556518555,-6.317953586578369
17,initial,-8.369599342346191,-7.139678001403809
18,initial,-9.322672843933105,-8.586207389831543
19,initial,-7.56537389755249,-6.522023677825928
20,initial,-7.30834436416626,-7.14009952545166
21,initial,-8.12679386138916,-7.117809295654297
22,initial,-8.993328094482422,-8.35384750366211
23,initial,-8.125269889831543,-7.394942760467529
24,initial,-9.588722229003906,-8.410395622253418
25,initial,-8.125269889831543,-7.394942760467529
26,initial,-9.396586418151855,-8.22259521484375
27,initial,-8.721339225769043,-8.495613098144531
28,initial,-7.78227424621582,-7.536346912384033
29,initial,-9.453885078430176,-8.32292652130127
30,initial,-7.782620906829834,-7.598196983337402
31,initial,-8.68052864074707,-7.671968936920166
32,initial,-8.993327140808105,-8.35384750366211
33,initial,-8.68052864074707,-7.671970367431641
34,initial,-8.050924301147461,-7.620729923248291
35,initial,-8.923751831054688,-8.533907890319824
36,initial,-7.78227424621582,-7.536346912384033
37,initial,-8.68052864074707,-7.671970367431641
38,initial,-7.464725017547607,-7.253711700439453
39,initial,-7.364545822143555,-6.965081214904785
40,initial,-7.301929473876953,-6.950179576873779
41,initial,-7.026592254638672,-6.4668121337890625
42,initial,-7.527996063232422,-6.97456169128418
43,initial,-8.725497245788574,-7.791309356689453
44,initial,-7.667532920837402,-6.788893222808838
45,initial,-7.433491230010986,-6.650175094604492
46,initial,-7.238066673278809,-6.5309739112854
47,initial,-8.064623832702637,-7.371798992156982
48,initial,-8.871721267700195,-8.116032600402832
49,initial,-7.408786773681641,-6.903610706329346
50,initial,-8.163020133972168,-7.462853908538818
51,initial,-8.69450569152832,-8.123188972473145
52,initial,-7.986123085021973,-7.369751930236816
53,initial,-8.1357421875,-7.588031768798828
54,initial,-7.70302677154541,-7.076239109039307
55,initial,-7.56231164932251,-6.7611236572265625
56,initial,-7.232706546783447,-6.5559515953063965
57,initial,-6.428545951843262,-6.129983901977539
58,initial,-7.471145153045654,-6.580224990844727
59,initial,-7.442971229553223,-6.4462361335754395
60,initial,-8.017871856689453,-7.084149360656738
61,initial,-8.741242408752441,-7.67088508605957
62,initial,-10.771421432495117,-9.165091514587402
63,initial,-8.959680557250977,-7.357870101928711
64,initial,-8.086174964904785,-7.563083648681641
65,initial,-8.28378963470459,-7.6008076667785645
66,initial,-8.464686393737793,-7.402021884918213
67,initial,-10.962895393371582,-9.315735816955566
68,initial,-8.513073921203613,-7.280897617340088
69,initial,-8.394571304321289,-6.989282131195068
70,initial,-8.278548240661621,-7.20257043838501
71,initial,-9.996052742004395,-9.006278991699219
72,initial,-7.275274753570557,-5.7240471839904785
73,initial,-7.9921345710754395,-7.137117862701416
74,initial,-7.256514072418213,-6.438613414764404
75,initial,-9.377028465270996,-8.031238555908203
76,initial,-7.741619110107422,-7.025314807891846
77,initial,-10.037885665893555,-8.298539161682129
78,initial,-8.00132942199707,-6.9846038818359375
79,initial,-8.375239372253418,-7.3219313621521
80,initial,-6.238636016845703,-5.900629043579102
81,initial,-6.404430866241455,-5.838099002838135
82,initial,-7.6604180335998535,-7.485159873962402
83,initial,-7.340113639831543,-6.801660537719727
84,initial,-6.322223663330078,-6.433788776397705
85,initial,-8.100041389465332,-8.1917085647583
86,initial,-8.08308219909668,-7.296972274780273
87,initial,-6.894185543060303,-6.588639259338379
88,initial,-6.8484883308410645,-6.78164529800415
89,initial,-6.250593662261963,-6.055161476135254
90,initial,-6.68330717086792,-6.045891761779785
91,initial,-8.48509693145752,-8.403371810913086
92,initial,-6.318131923675537,-5.829447269439697
