item_id,model_state,do,pp
0,initial,-7.610742092132568,-6.960186004638672
1,initial,-7.734304904937744,-7.344850063323975
2,initial,-6.984986782073975,-6.468375205993652
3,initial,-9.435768127441406,-8.543181419372559
4,initial,-7.291322231292725,-6.009610652923584
5,initial,-7.535849571228027,-7.227746963500977
6,initial,-9.495573997497559,-8.516982078552246
7,initial,-8.269052505493164,-6.795431613922119
8,initial,-7.394392013549805,-6.030275821685791
9,initial,-6.984986782073975,-6.468375205993652
10,initial,-9.465213775634766,-7.694100856781006
11,initial,-6.849506378173828,-6.43303918838501
12,initial,-7.900029182434082,-6.251423358917236
13,initial,-9.496182441711426,-7.797962188720703
14,initial,-7.394392013549805,-6.030275821685791
15,initial,-9.823524475097656,-8.259604454040527
16,initial,-8.033905029296875,-6.521575927734375
17,initial,-7.705325603485107,-6.690274238586426
18,initial,-9.916876792907715,-8.751876831054688
19,initial,-6.931954383850098,-6.563317775726318
20,initial,-6.885396957397461,-6.398106098175049
21,initial,-7.51731538772583,-6.509654998779297
22,initial,-8.745335578918457,-7.983423233032227
23,initial,-7.66331148147583,-6.7031354904174805
24,initial,-8.612160682678223,-7.7582244873046875
25,initial,-7.66331148147583,-6.7031354904174805
26,initial,-9.21851921081543,-8.220826148986816
27,initial,-9.085037231445312,-8.478814125061035
28,initial,-7.419469833374023,-6.75647497177124
29,initial,-9.280972480773926,-8.102009773254395
30,initial,-7.468957424163818,-6.873828411102295
31,initial,-7.801745414733887,-6.744927883148193
32,initial,-8.74533462524414,-7.983423233032227
33,initial,-7.8017449378967285,-6.744927883148193
34,initial,-7.577322959899902,-7.146429061889648
35,initial,-9.068281173706055,-8.15491771697998
36,initial,-7.419469833374023,-6.75647497177124
37,initial,-7.8017449378967285,-6.744927883148193
38,initial,-6.861639499664307,-6.584419250488281
39,initial,-6.927267074584961,-6.409659385681152
40,initial,-7.105033874511719,-6.208806991577148
41,initial,-7.4645280838012695,-6.603642463684082
42,initial,-7.324686050415039,-6.7482805252075195
43,initial,-8.238869667053223,-7.640740871429443
44,initial,-8.045975685119629,-6.646825790405273
45,initial,-7.199779987335205,-6.1822285652160645
46,initial,-7.404394626617432,-6.524969577789307
47,initial,-7.877544403076172,-6.896242618560791
48,initial,-8.275862693786621,-7.658746719360352
49,initial,-7.250937461853027,-6.509927272796631
50,initial,-7.8968825340271,-7.154699802398682
51,initial,-8.337644577026367,-7.924655437469482
52,initial,-8.185157775878906,-7.047631740570068
53,initial,-7.632301330566406,-7.403983116149902
54,initial,-7.499755382537842,-7.409553527832031
