item_id,model_state,do,pp
0,initial,-7.421141624450684,-6.0169291496276855
1,initial,-7.929047584533691,-7.047632694244385
2,initial,-7.2918219566345215,-6.831799030303955
3,initial,-8.823877334594727,-8.352580070495605
4,initial,-7.779548645019531,-5.940643310546875
5,initial,-8.072301864624023,-7.237390041351318
6,initial,-9.132732391357422,-7.562955856323242
7,initial,-8.214616775512695,-7.14507532119751
8,initial,-6.98242712020874,-6.058192729949951
9,initial,-7.2918219566345215,-6.831799030303955
10,initial,-9.39726448059082,-7.722951412200928
11,initial,-7.135552883148193,-6.689620018005371
12,initial,-8.556222915649414,-6.442723751068115
13,initial,-9.479086875915527,-7.338961124420166
14,initial,-6.98242712020874,-6.058192729949951
15,initial,-8.812119483947754,-8.002284049987793
16,initial,-7.591905117034912,-6.941952228546143
17,initial,-7.444108963012695,-6.688723087310791
18,initial,-9.038679122924805,-8.131628036499023
19,initial,-7.333032131195068,-6.436604976654053
20,initial,-7.59192419052124,-6.1525797843933105
21,initial,-8.373873710632324,-6.931155204772949
22,initial,-9.499524116516113,-7.969689846038818
23,initial,-8.430216789245605,-7.093582630157471
24,initial,-9.387713432312012,-7.422391414642334
25,initial,-8.430216789245605,-7.093582630157471
26,initial,-9.7913236618042,-7.912550449371338
27,initial,-9.576462745666504,-7.624897480010986
28,initial,-7.758357524871826,-7.117796897888184
29,initial,-10.015372276306152,-8.228755950927734
30,initial,-8.195768356323242,-6.833859443664551
31,initial,-8.829596519470215,-6.962245941162109
32,initial,-9.499524116516113,-7.969689846038818
33,initial,-8.829596519470215,-6.962245941162109
34,initial,-8.570545196533203,-6.902551174163818
35,initial,-9.272651672363281,-7.6765570640563965
36,initial,-7.758358001708984,-7.117796421051025
37,initial,-8.829596519470215,-6.962245941162109
38,initial,-7.554193496704102,-6.416979789733887
39,initial,-7.460391521453857,-6.138962745666504
40,initial,-7.771416187286377,-6.409067630767822
41,initial,-7.778717517852783,-6.892416000366211
42,initial,-8.084603309631348,-7.473371505737305
43,initial,-8.719298362731934,-8.031085968017578
44,initial,-8.306904792785645,-6.361865043640137
45,initial,-7.922213077545166,-6.560795783996582
46,initial,-8.341315269470215,-6.4044952392578125
47,initial,-8.010973930358887,-7.339353561401367
48,initial,-9.087488174438477,-7.840359210968018
49,initial,-7.91389799118042,-6.992422580718994
50,initial,-8.30324649810791,-7.417488098144531
51,initial,-9.369769096374512,-8.229498863220215
52,initial,-8.101802825927734,-7.295795917510986
53,initial,-8.798677444458008,-7.108295917510986
54,initial,-8.447176933288574,-7.665505886077881
