item_id,model_state,dative,score
1,initial,pp,-8.907073974609375
2,initial,pp,-8.964807510375977
3,initial,pp,-8.78420639038086
4,initial,pp,-8.875723838806152
5,initial,pp,-8.549675941467285
6,initial,pp,-8.672874450683594
7,initial,pp,-9.148152351379395
8,initial,pp,-8.307019233703613
9,initial,pp,-7.660768508911133
10,initial,pp,-8.386837005615234
11,initial,pp,-7.003535747528076
12,initial,pp,-6.554690361022949
13,initial,pp,-8.509404182434082
14,initial,pp,-6.5419769287109375
15,initial,pp,-8.508012771606445
16,initial,pp,-8.307019233703613
17,initial,pp,-8.711514472961426
18,initial,pp,-7.95396089553833
19,initial,pp,-8.456751823425293
20,initial,pp,-7.976866245269775
21,initial,pp,-8.639747619628906
22,initial,pp,-7.075412750244141
23,initial,pp,-8.75365924835205
24,initial,pp,-8.949138641357422
25,initial,pp,-8.892701148986816
26,initial,pp,-8.761333465576172
27,initial,pp,-8.531882286071777
28,initial,pp,-8.219705581665039
29,initial,pp,-8.522377967834473
30,initial,pp,-8.743096351623535
31,initial,pp,-8.608704566955566
32,initial,pp,-8.949138641357422
33,initial,pp,-8.777266502380371
34,initial,pp,-9.10017204284668
35,initial,pp,-6.784131050109863
36,initial,pp,-7.078560829162598
37,initial,pp,-8.522378921508789
38,initial,pp,-7.849646091461182
39,initial,pp,-9.246527671813965
40,initial,pp,-8.637114524841309
41,initial,pp,-8.364514350891113
42,initial,pp,-7.936608791351318
43,initial,pp,-7.203064441680908
44,initial,pp,-8.200949668884277
45,initial,pp,-8.374794006347656
46,initial,pp,-8.063446044921875
47,initial,pp,-8.922771453857422
48,initial,pp,-7.494887351989746
49,initial,pp,-7.913793087005615
50,initial,pp,-7.6555562019348145
51,initial,pp,-8.19810962677002
52,initial,pp,-7.1160149574279785
53,initial,pp,-8.03579044342041
54,initial,pp,-7.777106285095215
55,initial,pp,-7.866413116455078
56,initial,pp,-6.693822860717773
57,initial,pp,-6.343798637390137
58,initial,pp,-7.686590194702148
59,initial,pp,-8.05400276184082
60,initial,pp,-8.214202880859375
61,initial,pp,-8.540544509887695
62,initial,pp,-8.171574592590332
63,initial,pp,-8.823994636535645
64,initial,pp,-9.157052993774414
65,initial,pp,-7.623103141784668
66,initial,pp,-8.823993682861328
67,initial,pp,-6.886059761047363
68,initial,pp,-8.754410743713379
69,initial,pp,-9.610615730285645
70,initial,pp,-8.865567207336426
71,initial,pp,-6.631405353546143
72,initial,pp,-9.578293800354004
73,initial,pp,-9.062565803527832
74,initial,pp,-10.037999153137207
75,initial,pp,-8.07831859588623
76,initial,pp,-7.452428340911865
77,initial,pp,-7.16641902923584
78,initial,pp,-7.488632678985596
79,initial,pp,-7.853338718414307
80,initial,pp,-8.79138469696045
81,initial,pp,-8.203107833862305
82,initial,pp,-6.760045528411865
83,initial,pp,-7.4836554527282715
84,initial,pp,-7.149502754211426
