item_id,model_state,score
0,initial,-6.951566219329834
1,initial,-8.976334571838379
2,initial,-7.201846599578857
3,initial,-7.255732536315918
4,initial,-6.609996795654297
5,initial,-8.758641242980957
6,initial,-7.082771301269531
7,initial,-8.658111572265625
8,initial,-6.365175724029541
9,initial,-7.208271503448486
10,initial,-8.047313690185547
11,initial,-7.192786693572998
12,initial,-6.947170734405518
13,initial,-6.6102681159973145
14,initial,-6.946498870849609
15,initial,-7.480994701385498
16,initial,-7.848260402679443
17,initial,-7.192786693572998
18,initial,-8.01950454711914
19,initial,-7.201846599578857
20,initial,-8.162690162658691
21,initial,-8.398062705993652
22,initial,-8.268428802490234
23,initial,-7.684032917022705
24,initial,-7.031919002532959
25,initial,-8.398062705993652
26,initial,-8.430747985839844
27,initial,-7.42138671875
28,initial,-6.6382832527160645
29,initial,-8.430747985839844
30,initial,-6.9299492835998535
31,initial,-8.320939064025879
32,initial,-6.807034969329834
33,initial,-8.57226848602295
34,initial,-8.714190483093262
35,initial,-7.254283905029297
36,initial,-6.9707536697387695
37,initial,-8.38391399383545
38,initial,-6.585659503936768
39,initial,-8.3557767868042
40,initial,-7.556824207305908
41,initial,-6.541043758392334
42,initial,-7.9107770919799805
43,initial,-6.808388710021973
44,initial,-7.535486698150635
45,initial,-8.421426773071289
46,initial,-7.143957138061523
47,initial,-7.4842071533203125
48,initial,-7.835854530334473
49,initial,-7.964511871337891
50,initial,-8.235376358032227
51,initial,-7.7922139167785645
52,initial,-6.75075101852417
53,initial,-8.152010917663574
54,initial,-7.645296096801758
55,initial,-7.362613201141357
56,initial,-7.351939678192139
57,initial,-6.827836036682129
58,initial,-7.541050434112549
59,initial,-7.479620933532715
60,initial,-6.782594680786133
61,initial,-8.36415958404541
62,initial,-8.711275100708008
63,initial,-8.627145767211914
64,initial,-8.82457447052002
65,initial,-7.549742698669434
66,initial,-7.495882511138916
67,initial,-6.43986701965332
68,initial,-7.654712200164795
69,initial,-6.711559295654297
70,initial,-9.035592079162598
71,initial,-7.5257182121276855
72,initial,-7.753570556640625
73,initial,-8.034253120422363
74,initial,-7.8798699378967285
75,initial,-8.531434059143066
76,initial,-8.313679695129395
77,initial,-6.786184787750244
78,initial,-7.427481174468994
79,initial,-7.333446502685547
80,initial,-6.521461486816406
81,initial,-8.132817268371582
82,initial,-6.895597457885742
83,initial,-6.948136329650879
84,initial,-6.841622829437256
85,initial,-6.741884708404541
86,initial,-6.552350044250488
87,initial,-8.12603759765625
88,initial,-8.649930953979492
89,initial,-6.76546573638916
90,initial,-7.143473148345947
91,initial,-7.346364974975586
92,initial,-7.253975868225098
93,initial,-5.932791233062744
94,initial,-6.972135066986084
95,initial,-6.960233211517334
96,initial,-8.26042366027832
97,initial,-5.395780563354492
98,initial,-7.162171840667725
99,initial,-5.761756420135498
100,initial,-8.424497604370117
101,initial,-6.810582637786865
102,initial,-7.0797624588012695
103,initial,-7.443881511688232
104,initial,-7.144728183746338
105,initial,-7.267815589904785
106,initial,-5.493063449859619
107,initial,-7.222204208374023
108,initial,-7.144728183746338
109,initial,-5.762182712554932
110,initial,-8.300165176391602
111,initial,-7.484809875488281
112,initial,-6.7369160652160645
113,initial,-7.799327850341797
114,initial,-7.343175411224365
115,initial,-6.0514960289001465
116,initial,-7.523656368255615
117,initial,-8.585820198059082
118,initial,-7.008949279785156
119,initial,-7.4016804695129395
120,initial,-7.833194732666016
121,initial,-8.029057502746582
122,initial,-6.121204853057861
123,initial,-6.904331684112549
124,initial,-7.133516788482666
125,initial,-6.121204853057861
126,initial,-8.221013069152832
127,initial,-7.002755641937256
128,initial,-8.364974021911621
129,initial,-6.482387065887451
130,initial,-6.437678813934326
131,initial,-6.567664623260498
132,initial,-8.207612037658691
133,initial,-7.923582553863525
134,initial,-6.322027683258057
135,initial,-8.537458419799805
136,initial,-6.540250778198242
137,initial,-8.628602981567383
138,initial,-6.663946628570557
139,initial,-8.062689781188965
140,initial,-7.436461448669434
141,initial,-6.476706504821777
142,initial,-7.942087650299072
143,initial,-6.650555610656738
144,initial,-7.724855899810791
145,initial,-7.887381076812744
146,initial,-7.47529935836792
147,initial,-7.626053810119629
148,initial,-7.951421737670898
149,initial,-7.277873516082764
150,initial,-7.792064666748047
151,initial,-7.635467529296875
152,initial,-6.59117317199707
153,initial,-6.592205047607422
154,initial,-7.595267295837402
155,initial,-6.743664741516113
156,initial,-7.595267295837402
157,initial,-7.313776969909668
158,initial,-8.095746040344238
159,initial,-6.761173248291016
160,initial,-7.150081634521484
161,initial,-8.09171199798584
162,initial,-7.192742824554443
163,initial,-8.905085563659668
164,initial,-7.945171356201172
165,initial,-8.061407089233398
166,initial,-6.62505578994751
167,initial,-7.059323310852051
168,initial,-8.78360652923584
169,initial,-7.346273899078369
170,initial,-8.507747650146484
171,initial,-7.3197197914123535
172,initial,-8.618735313415527
173,initial,-8.477603912353516
174,initial,-7.220370769500732
175,initial,-7.666937351226807
176,initial,-8.455948829650879
177,initial,-8.3837251663208
178,initial,-6.403385639190674
179,initial,-8.435294151306152
180,initial,-5.914116859436035
181,initial,-6.192968368530273
182,initial,-6.690545082092285
183,initial,-6.121345520019531
184,initial,-7.497834205627441
185,initial,-7.739228248596191
186,initial,-6.777274131774902
187,initial,-7.843240737915039
188,initial,-6.895344257354736
189,initial,-7.402671813964844
190,initial,-8.706900596618652
191,initial,-8.063966751098633
192,initial,-6.660482883453369
193,initial,-8.322965621948242
194,initial,-7.089954376220703
195,initial,-5.586291790008545
196,initial,-8.386984825134277
197,initial,-6.5996198654174805
198,initial,-7.493844985961914
199,initial,-6.151946544647217
200,initial,-5.987381458282471
201,initial,-7.433570861816406
202,initial,-6.263236999511719
203,initial,-5.915036201477051
204,initial,-5.6006598472595215
205,initial,-5.6006598472595215
206,initial,-6.549315929412842
207,initial,-6.454151153564453
208,initial,-8.430567741394043
209,initial,-7.654611110687256
210,initial,-8.02284049987793
211,initial,-7.622060298919678
212,initial,-8.138594627380371
213,initial,-6.751648902893066
214,initial,-6.0801310539245605
215,initial,-7.480302333831787
216,initial,-6.154581546783447
217,initial,-7.739381313323975
218,initial,-7.491997718811035
219,initial,-7.751328468322754
220,initial,-6.920568466186523
221,initial,-7.448775768280029
222,initial,-7.312356472015381
223,initial,-8.53874683380127
224,initial,-6.9600324630737305
225,initial,-8.266907691955566
226,initial,-8.082230567932129
227,initial,-7.84647798538208
228,initial,-7.375246047973633
229,initial,-8.36943531036377
230,initial,-7.839510917663574
231,initial,-8.027261734008789
232,initial,-7.679688453674316
233,initial,-8.546046257019043
234,initial,-7.632802486419678
235,initial,-8.274643898010254
236,initial,-8.443181037902832
237,initial,-8.789430618286133
238,initial,-7.825709342956543
239,initial,-7.570104122161865
240,initial,-7.539430618286133
241,initial,-8.404768943786621
242,initial,-8.027605056762695
243,initial,-7.250158309936523
244,initial,-8.106310844421387
245,initial,-8.08939266204834
246,initial,-8.018519401550293
247,initial,-8.321831703186035
248,initial,-7.559657573699951
249,initial,-7.956904888153076
250,initial,-8.297928810119629
251,initial,-7.12716007232666
252,initial,-7.632802486419678
253,initial,-7.448775291442871
254,initial,-7.448775291442871
255,initial,-8.36943531036377
256,initial,-7.939404487609863
257,initial,-7.07572603225708
258,initial,-8.522917747497559
259,initial,-7.36759090423584
260,initial,-8.133313179016113
261,initial,-8.000725746154785
262,initial,-7.1419477462768555
263,initial,-6.41825532913208
264,initial,-7.568388938903809
265,initial,-7.1050004959106445
266,initial,-8.460163116455078
267,initial,-6.69417667388916
268,initial,-8.260261535644531
269,initial,-7.990669250488281
270,initial,-7.943131446838379
271,initial,-6.893022060394287
272,initial,-7.888090133666992
273,initial,-7.7295355796813965
274,initial,-7.481226444244385
275,initial,-7.426291465759277
276,initial,-7.829600811004639
277,initial,-6.903419017791748
278,initial,-7.5683088302612305
279,initial,-8.389059066772461
280,initial,-8.16064167022705
281,initial,-7.200995445251465
282,initial,-6.974393367767334
283,initial,-6.756653785705566
284,initial,-8.833426475524902
285,initial,-8.081513404846191
286,initial,-6.965091228485107
287,initial,-7.123286247253418
288,initial,-8.474791526794434
289,initial,-7.785614967346191
290,initial,-8.004526138305664
291,initial,-8.293024063110352
292,initial,-8.189562797546387
293,initial,-7.78566312789917
294,initial,-8.181750297546387
295,initial,-8.219380378723145
296,initial,-8.255925178527832
297,initial,-6.863053321838379
298,initial,-7.6718549728393555
299,initial,-7.112237930297852
300,initial,-7.6718549728393555
301,initial,-8.147435188293457
302,initial,-8.155145645141602
303,initial,-7.027830123901367
304,initial,-7.206820964813232
305,initial,-8.079453468322754
306,initial,-6.9921393394470215
307,initial,-6.97650671005249
308,initial,-8.088275909423828
309,initial,-8.238323211669922
310,initial,-8.219380378723145
311,initial,-8.260765075683594
312,initial,-8.361186027526855
313,initial,-8.474791526794434
314,initial,-8.360215187072754
315,initial,-6.97650671005249
316,initial,-7.389272212982178
317,initial,-8.074520111083984
318,initial,-7.049416542053223
319,initial,-8.496414184570312
320,initial,-7.001835823059082
321,initial,-8.474791526794434
322,initial,-7.169704437255859
323,initial,-7.852824687957764
324,initial,-6.734869480133057
325,initial,-8.552192687988281
326,initial,-6.459380149841309
327,initial,-7.916336536407471
328,initial,-7.69300651550293
329,initial,-6.837657451629639
330,initial,-6.824633598327637
331,initial,-7.814172267913818
332,initial,-7.591073989868164
333,initial,-8.167303085327148
334,initial,-8.457552909851074
335,initial,-7.932480812072754
336,initial,-7.288005352020264
337,initial,-8.0803804397583
338,initial,-7.57167387008667
339,initial,-8.222770690917969
340,initial,-7.100444316864014
341,initial,-7.615124225616455
342,initial,-7.102563381195068
343,initial,-7.615124225616455
344,initial,-7.746418476104736
345,initial,-8.407904624938965
346,initial,-7.1066131591796875
347,initial,-7.510777950286865
348,initial,-7.051884174346924
349,initial,-7.621393203735352
350,initial,-6.308247089385986
351,initial,-7.414433002471924
352,initial,-6.642760753631592
353,initial,-7.21492862701416
354,initial,-7.41517448425293
355,initial,-7.014753341674805
356,initial,-7.034420967102051
357,initial,-7.3339080810546875
358,initial,-7.603514671325684
359,initial,-7.70060396194458
360,initial,-7.391531944274902
361,initial,-6.734109401702881
362,initial,-7.044231414794922
363,initial,-7.208446025848389
364,initial,-7.586476802825928
365,initial,-6.9154486656188965
366,initial,-7.594319820404053
367,initial,-7.408755779266357
368,initial,-7.573515892028809
369,initial,-7.2476806640625
370,initial,-6.408825397491455
371,initial,-7.587915420532227
372,initial,-6.237524032592773
373,initial,-7.474801063537598
374,initial,-6.9208149909973145
375,initial,-7.028852462768555
376,initial,-7.459627151489258
377,initial,-6.544066429138184
378,initial,-7.17510461807251
379,initial,-5.829566955566406
380,initial,-6.406467914581299
381,initial,-7.5272064208984375
382,initial,-7.036805629730225
383,initial,-6.375058174133301
384,initial,-7.399718284606934
385,initial,-6.747663497924805
386,initial,-7.408755779266357
387,initial,-7.141713619232178
388,initial,-7.762481689453125
389,initial,-7.181456089019775
390,initial,-7.569989204406738
391,initial,-6.770894527435303
392,initial,-7.3651885986328125
393,initial,-6.332420825958252
394,initial,-6.9964094161987305
395,initial,-6.664872646331787
396,initial,-7.237500190734863
397,initial,-7.398629665374756
398,initial,-7.0788679122924805
