item_id,model_state,dative,score
1,initial,do,-5.114624500274658
2,initial,do,-7.599700927734375
3,initial,do,-5.881420612335205
4,initial,do,-5.740252494812012
5,initial,do,-7.344329833984375
6,initial,do,-8.396294593811035
7,initial,do,-5.951916694641113
8,initial,do,-6.262139320373535
9,initial,do,-7.268214702606201
10,initial,do,-6.325779438018799
11,initial,do,-7.5366997718811035
12,initial,do,-5.476912975311279
13,initial,do,-5.782427787780762
14,initial,do,-6.249490261077881
15,initial,do,-9.061874389648438
16,initial,do,-6.516016006469727
17,initial,do,-6.67153263092041
18,initial,do,-5.265967845916748
19,initial,do,-5.03818941116333
20,initial,do,-5.923686981201172
21,initial,do,-7.378490447998047
22,initial,do,-7.197335720062256
23,initial,do,-6.450607776641846
24,initial,do,-7.48643159866333
25,initial,do,-6.914216995239258
26,initial,do,-6.988357067108154
27,initial,do,-6.406159400939941
28,initial,do,-7.529628753662109
29,initial,do,-6.9177680015563965
30,initial,do,-7.909258842468262
31,initial,do,-7.160937786102295
32,initial,do,-6.923328876495361
33,initial,do,-8.721631050109863
34,initial,do,-7.337479591369629
35,initial,do,-6.547364711761475
36,initial,do,-3.608258008956909
37,initial,do,-8.086469650268555
38,initial,do,-6.725750923156738
39,initial,do,-8.100701332092285
40,initial,do,-8.098859786987305
41,initial,do,-6.7001471519470215
42,initial,do,-6.770706653594971
43,initial,do,-6.518067836761475
44,initial,do,-5.3314104080200195
45,initial,do,-5.708447456359863
46,initial,do,-6.15419864654541
47,initial,do,-6.744287014007568
48,initial,do,-6.052001953125
49,initial,do,-6.350412368774414
50,initial,do,-6.9233293533325195
51,initial,do,-5.796562194824219
52,initial,do,-4.2179036140441895
53,initial,do,-6.841615676879883
54,initial,do,-5.8890180587768555
55,initial,do,-7.692844390869141
56,initial,do,-6.147433757781982
57,initial,do,-6.658565998077393
58,initial,do,-6.853840351104736
59,initial,do,-6.730375289916992
60,initial,do,-6.979700565338135
61,initial,do,-7.120194435119629
62,initial,do,-7.69019079208374
63,initial,do,-9.286914825439453
64,initial,do,-6.147924423217773
65,initial,do,-6.376831531524658
66,initial,do,-4.3038201332092285
67,initial,do,-6.659994602203369
68,initial,do,-5.592254638671875
69,initial,do,-7.163338661193848
70,initial,do,-6.690183162689209
71,initial,do,-6.1177544593811035
72,initial,do,-7.442319869995117
73,initial,do,-8.09762954711914
74,initial,do,-7.924803256988525
75,initial,do,-4.746404647827148
76,initial,do,-6.248683452606201
77,initial,do,-6.110069751739502
78,initial,do,-8.526712417602539
79,initial,do,-7.927677631378174
80,initial,do,-6.750475883483887
81,initial,do,-7.850756645202637
82,initial,do,-7.084802150726318
83,initial,do,-7.992781639099121
84,initial,do,-6.743879795074463
85,initial,do,-5.499551773071289
86,initial,do,-8.31653881072998
87,initial,do,-5.698498249053955
88,initial,do,-7.289501190185547
89,initial,do,-6.174308776855469
90,initial,do,-6.286636829376221
91,initial,do,-7.694342136383057
92,initial,do,-6.1885833740234375
93,initial,do,-9.111039161682129
94,initial,do,-7.397895336151123
95,initial,do,-5.9591217041015625
96,initial,do,-4.616684913635254
97,initial,do,-6.667933940887451
98,initial,do,-5.9027886390686035
99,initial,do,-5.841172695159912
100,initial,do,-5.5293426513671875
101,initial,do,-7.750995635986328
102,initial,do,-7.296375274658203
103,initial,do,-9.667281150817871
104,initial,do,-7.403277397155762
105,initial,do,-6.6239166259765625
106,initial,do,-6.186104774475098
107,initial,do,-7.746894359588623
108,initial,do,-5.399346351623535
109,initial,do,-7.598703384399414
110,initial,do,-7.620233535766602
111,initial,do,-6.416777610778809
112,initial,do,-6.446282386779785
113,initial,do,-5.761542320251465
114,initial,do,-6.3303117752075195
115,initial,do,-7.014369487762451
116,initial,do,-5.628126621246338
117,initial,do,-7.064734935760498
118,initial,do,-7.636789798736572
119,initial,do,-7.6846537590026855
120,initial,do,-5.823253154754639
121,initial,do,-8.177763938903809
122,initial,do,-4.7386088371276855
123,initial,do,-5.218441009521484
124,initial,do,-7.419967174530029
125,initial,do,-6.272500514984131
126,initial,do,-7.188770294189453
127,initial,do,-6.909887313842773
128,initial,do,-7.608455181121826
129,initial,do,-6.247220993041992
130,initial,do,-6.3741068840026855
131,initial,do,-5.915124893188477
132,initial,do,-5.189015865325928
133,initial,do,-7.034711837768555
134,initial,do,-4.003294467926025
135,initial,do,-5.841335773468018
136,initial,do,-5.472265720367432
137,initial,do,-6.590160846710205
138,initial,do,-5.267119407653809
139,initial,do,-7.892442226409912
140,initial,do,-4.495779037475586
141,initial,do,-6.144961833953857
142,initial,do,-5.185126781463623
143,initial,do,-5.839937210083008
144,initial,do,-7.023715972900391
145,initial,do,-7.636180400848389
146,initial,do,-6.243274211883545
147,initial,do,-7.27293062210083
148,initial,do,-8.655930519104004
149,initial,do,-7.285432815551758
150,initial,do,-6.526034832000732
151,initial,do,-6.97427225112915
152,initial,do,-5.226644992828369
153,initial,do,-6.979700565338135
154,initial,do,-4.631079196929932
155,initial,do,-7.078216075897217
156,initial,do,-6.606846332550049
157,initial,do,-7.325466632843018
158,initial,do,-7.238353729248047
159,initial,do,-8.452707290649414
160,initial,do,-5.086033821105957
161,initial,do,-6.81627893447876
162,initial,do,-6.1044535636901855
163,initial,do,-6.120015621185303
164,initial,do,-6.8107733726501465
165,initial,do,-7.025308132171631
166,initial,pp,-6.7697553634643555
167,initial,pp,-6.597399711608887
168,initial,pp,-6.254521369934082
169,initial,pp,-5.738659858703613
170,initial,pp,-5.421290874481201
